(dorset:),2.3025850930
(douglas:),2.3025850930
(duchess,2.3025850930
(duchess:),1.6094379124
(duke,2.3025850930
(earl,2.3025850930
(edward:),2.3025850930
(ely:),2.3025850930
(english,2.3025850930
(erpingham:),2.3025850930
(essex:),2.3025850930
(exeter:),1.2039728043
(exton:),2.3025850930
(falstaff:),1.6094379124
(fastolfe:),2.3025850930
(father:),2.3025850930
(first,0.0000000000
(fourth,2.3025850930
(french,1.6094379124
(gardener:),2.3025850930
(gargrave:),2.3025850930
(garter:),2.3025850930
(general:),2.3025850930
(gentleman:),2.3025850930
(george:),2.3025850930
(ghost,2.3025850930
(ghosts,2.3025850930
(girl:),2.3025850930
(glandsdale:),2.3025850930
(gloucester:),0.5108256238
(grey:),1.6094379124
(groom:),2.3025850930
(guildford:),2.3025850930
(gurney:),2.3025850930
(hastings:),1.2039728043
(henry,1.6094379124
(herald:),2.3025850930
(herbert:),2.3025850930
(holland:),2.3025850930
(horner:),2.3025850930
(hostess:),1.6094379124
(hotspur:),2.3025850930
(hubert:),2.3025850930
(hugh,2.3025850930
(hume:),2.3025850930
(huntsman:),2.3025850930
(iden:),2.3025850930
(john,2.3025850930
(katharine:),2.3025850930
(keeper:),1.6094379124
(king,0.0000000000
(lady:),2.3025850930
(lancaster:),2.3025850930
(lawyer:),2.3025850930
(lieutenant:),2.3025850930
(lincoln:),2.3025850930
(lord,1.2039728043
(lord:),2.3025850930
(lovel:),2.3025850930
(lovell:),2.3025850930
(lucy:),2.3025850930
(man:),2.3025850930
(master,2.3025850930
(mayor:),1.2039728043
(messenger:),0.3566749439
(michael:),2.3025850930
(montague:),2.3025850930
(montgomery:),2.3025850930
(mortimer:),1.6094379124
(mowbray:),2.3025850930
(nobleman:),2.3025850930
(norfolk:),1.2039728043
(northumberland:),0.9162907319
(officer:),2.3025850930
(old,2.3025850930
(orleans:),2.3025850930
(ostler:),2.3025850930
(oxford:),1.6094379124
(page:),2.3025850930
(pembroke:),1.6094379124
(peter:),2.3025850930
(porter:),1.6094379124
(post:),1.6094379124
(priest:),2.3025850930
(prince,0.9162907319
(pursuivant:),2.3025850930
(queen,0.9162907319
(queen:),2.3025850930
(ratcliff:),2.3025850930
(richard,2.3025850930
(richard:),2.3025850930
(richmond:),2.3025850930
(rivers:),1.6094379124
(robert:),2.3025850930
(rutland:),2.3025850930
(salisbury:),0.9162907319
(sands:),2.3025850930
(sargeant:),2.3025850930
(say:),2.3025850930
(scales:),2.3025850930
(scout:),2.3025850930
(scribe:),2.3025850930
(scrivener:),2.3025850930
(scroop:),2.3025850930
(second,0.2231435513
(sergeant:),2.3025850930
(servant:),0.6931471806
(shepherd:),2.3025850930
(sheriff:),1.2039728043
(sir,2.3025850930
(smith:),2.3025850930
(soldier:),1.2039728043
(somerset:),1.2039728043
(somerville:),2.3025850930
(son:),2.3025850930
(spirit:),2.3025850930
(stafford:),2.3025850930
(stanley:),1.2039728043
(suffolk:),1.2039728043
(surrey:),1.6094379124
(surveyor:),2.3025850930
(talbot:),2.3025850930
(third,0.6931471806
(townsman:),2.3025850930
(tutor:),2.3025850930
(tyrrel:),2.3025850930
(vaughan:),2.3025850930
(vaux:),2.3025850930
(vernon:),2.3025850930
(vintner:),2.3025850930
(warwick:),0.6931471806
(watch:),2.3025850930
(westmoreland:),1.2039728043
(wife:),2.3025850930
(york:),0.6931471806
1,1.2039728043
10,2.3025850930
2,1.2039728043
2d,2.3025850930
2s,2.3025850930
3,1.6094379124
4,2.3025850930
4d,2.3025850930
5,2.3025850930
5s,2.3025850930
6,2.3025850930
6d,2.3025850930
7,2.3025850930
8,2.3025850930
8d,2.3025850930
9,2.3025850930
:,2.3025850930
;,2.3025850930
[,2.3025850930
[a,0.2231435513
[advancing],2.3025850930
[after,2.3025850930
[alarum,0.3566749439
[alarum:,1.6094379124
[alarum],2.3025850930
[alarums,0.6931471806
[alarums:,2.3025850930
[an,2.3025850930
[as,1.6094379124
[aside,0.9162907319
[aside],0.5108256238
[beats,2.3025850930
[bedford,2.3025850930
[begin,2.3025850930
[brakenbury,2.3025850930
[clarence,2.3025850930
[clifford,2.3025850930
[clock,2.3025850930
[coming,1.6094379124
[cornets,2.3025850930
[cranmer,2.3025850930
[cry:,2.3025850930
[dashes,2.3025850930
[dead,2.3025850930
[dies],0.5108256238
[drawing,1.2039728043
[drawing],2.3025850930
[draws],2.3025850930
[drinks],2.3025850930
[driving,2.3025850930
[drum,0.3566749439
[drums;,2.3025850930
[enter,0.0000000000
[excursions,1.6094379124
[exeunt,0.0000000000
[exeunt],0.0000000000
[exit,0.0000000000
[exit],0.0000000000
[fight:,2.3025850930
[flourish,0.3566749439
[flourish],1.2039728043
[french,2.3025850930
[gazes,2.3025850930
[gives,2.3025850930
[giving,1.2039728043
[glendower,2.3025850930
[gloucester,2.3025850930
[gloucester's,2.3025850930
[going],2.3025850930
[hautboys,2.3025850930
[hautboys],2.3025850930
[he,0.6931471806
[herald,2.3025850930
[here,0.5108256238
[his,2.3025850930
[king,0.5108256238
[kisses,1.6094379124
[kissing,2.3025850930
[kneeling],1.6094379124
[kneels],1.2039728043
[knocking,2.3025850930
[knocks],2.3025850930
[laying,2.3025850930
[lays,2.3025850930
[leaps,2.3025850930
[lets,2.3025850930
[lifting,2.3025850930
[looking,2.3025850930
[lovell,2.3025850930
[march,2.3025850930
[march:,2.3025850930
[margaret,2.3025850930
[music,2.3025850930
[music],1.6094379124
[noise,1.6094379124
[nym,2.3025850930
[offers,2.3025850930
[parle,2.3025850930
[plucking,2.3025850930
[points,2.3025850930
[post,2.3025850930
[prince,2.3025850930
[putting,1.2039728043
[queen,1.6094379124
[re,0.1053605157
[reading,2.3025850930
[reading],2.3025850930
[reads],0.6931471806
[retreat,2.3025850930
[retreat:,2.3025850930
[rises],2.3025850930
[rising,2.3025850930
[rising],2.3025850930
[sad,2.3025850930
[seats,1.6094379124
[seeing,1.6094379124
[sennet,0.9162907319
[she,0.6931471806
[shout,2.3025850930
[shouts,2.3025850930
[showing,2.3025850930
[singing],2.3025850930
[sitting,2.3025850930
[skirmish,2.3025850930
[sleeps],2.3025850930
[snatching,1.6094379124
[song],2.3025850930
[sound,1.6094379124
[spoken,2.3025850930
[stabbing,1.6094379124
[stabs,1.6094379124
[stamps],2.3025850930
[stands,2.3025850930
[strikes,1.6094379124
[takes,1.6094379124
[taking,1.6094379124
[tears,2.3025850930
[the,0.2231435513
[they,0.3566749439
[throwing,1.6094379124
[throws,1.6094379124
[thunder,2.3025850930
[thunder],2.3025850930
[to,0.1053605157
[trumpet,1.6094379124
[trumpets,1.2039728043
[trumpets],2.3025850930
[tucket,2.3025850930
[unmasking],2.3025850930
[walks,2.3025850930
[warkworth,2.3025850930
[warwick,2.3025850930
[whispers,1.6094379124
[whispers],1.6094379124
[winds,2.3025850930
[within],0.3566749439
],2.3025850930
a,0.0000000000
a',0.9162907319
abaissiez,2.3025850930
abandon'd,2.3025850930
abase,1.6094379124
abate,1.6094379124
abated,2.3025850930
abbey,0.9162907319
abbey;,2.3025850930
abbeys,2.3025850930
abbot,1.6094379124
abbots;,2.3025850930
abel,2.3025850930
abel's,2.3025850930
abergavenny,2.3025850930
abergavenny;,2.3025850930
abergavenny],2.3025850930
abet,2.3025850930
abhor,1.6094379124
abhorr'd,2.3025850930
abhorred,2.3025850930
abide,0.9162907319
abide;,2.3025850930
abides,1.2039728043
abilities:,2.3025850930
ability,2.3025850930
abject,0.9162907319
abjects,2.3025850930
able,0.2231435513
aboard,1.6094379124
abode,2.3025850930
abode;,2.3025850930
aboded,2.3025850930
abodements,2.3025850930
aboding,2.3025850930
abominable,0.9162907319
abominable:,2.3025850930
abortive,1.6094379124
abortives,2.3025850930
abound,1.6094379124
abound:,2.3025850930
abounding,2.3025850930
about,0.0000000000
about:,2.3025850930
about;,2.3025850930
above,0.2231435513
above:,2.3025850930
above],1.6094379124
abraham,2.3025850930
abraham's,2.3025850930
abrawl,2.3025850930
abreast,1.6094379124
abridge,2.3025850930
abridgment,2.3025850930
abroach,2.3025850930
abroad,0.1053605157
abroad:,1.2039728043
abroad;,2.3025850930
abrooch,2.3025850930
abrook,2.3025850930
abrupt,2.3025850930
absence,0.5108256238
absence:,2.3025850930
absent,0.6931471806
absey,2.3025850930
absolute,1.2039728043
absolutely,2.3025850930
absolved,2.3025850930
abstains,2.3025850930
abstract,1.6094379124
absurd,2.3025850930
absyrtus,2.3025850930
abundance,1.2039728043
abundant,2.3025850930
abuse,0.6931471806
abuse:,2.3025850930
abuse;,2.3025850930
abused,0.9162907319
abuses,2.3025850930
abusing,1.6094379124
abutting,2.3025850930
accent,0.9162907319
accents,1.6094379124
accept,0.5108256238
accept:,2.3025850930
acceptance,2.3025850930
accepted,2.3025850930
access,1.6094379124
accessary,2.3025850930
accident,1.6094379124
accidents,1.6094379124
accite,2.3025850930
accites,2.3025850930
accommodated,2.3025850930
accommodated;,2.3025850930
accompanied,1.2039728043
accompanied:,2.3025850930
accompany,2.3025850930
accomplices,2.3025850930
accomplish,2.3025850930
accomplish'd,2.3025850930
accomplishing,2.3025850930
accomplishment,2.3025850930
accompt,1.6094379124
accord,2.3025850930
accordeth,2.3025850930
according,0.2231435513
accordingly,1.2039728043
accords,2.3025850930
account,0.3566749439
account:,1.6094379124
accounted,2.3025850930
accounts,2.3025850930
accoutrement,2.3025850930
accrue,2.3025850930
accumulated,2.3025850930
accursed,0.5108256238
accusation,1.2039728043
accusations,1.2039728043
accuse,0.6931471806
accused,0.9162907319
accuser,1.6094379124
accusers,2.3025850930
accusers;,1.6094379124
accuseth,2.3025850930
accusing,2.3025850930
accustom'd,1.6094379124
ache,1.2039728043
achieve,1.6094379124
achieved,0.6931471806
achievement,1.6094379124
achievements,2.3025850930
achilles',2.3025850930
achitophel,2.3025850930
acknowledge,0.9162907319
acknowledgement,2.3025850930
aconitum,2.3025850930
acquaint,1.2039728043
acquaintance,0.9162907319
acquainted,0.9162907319
acquire,2.3025850930
acquit,0.9162907319
acquittance,2.3025850930
acquitted,2.3025850930
acres,2.3025850930
act,0.0000000000
act:,2.3025850930
act;,1.6094379124
acting,2.3025850930
action,0.5108256238
action's,2.3025850930
action:,2.3025850930
action;,2.3025850930
actions,0.6931471806
actions:,2.3025850930
active,0.9162907319
activity;,2.3025850930
actor,2.3025850930
actors,2.3025850930
acts,0.5108256238
acts:,2.3025850930
acts;,2.3025850930
adage,2.3025850930
adam,1.2039728043
adam's,2.3025850930
adamant:,2.3025850930
add,0.2231435513
added,1.2039728043
adder,1.6094379124
adder's,2.3025850930
adders,2.3025850930
addict,2.3025850930
addiction,2.3025850930
adding,1.6094379124
addition,1.2039728043
address,1.6094379124
address'd,2.3025850930
addrest,2.3025850930
adds,1.6094379124
adieu,0.5108256238
adieu:,0.9162907319
adieu;,2.3025850930
adjourn,2.3025850930
adjudged,1.6094379124
adjunct,2.3025850930
administer:,2.3025850930
administration,2.3025850930
admiral,1.2039728043
admiral;,2.3025850930
admiration,1.6094379124
admire,2.3025850930
admired,1.6094379124
admired;,2.3025850930
admirer,2.3025850930
admiring,1.2039728043
admit,0.6931471806
admit;,2.3025850930
admits,2.3025850930
admittance,1.6094379124
admitted,1.2039728043
admitted;,2.3025850930
admonish,2.3025850930
admonishing,2.3025850930
admonishments,2.3025850930
admonition,2.3025850930
ado,0.6931471806
adonis',2.3025850930
adopt,2.3025850930
adopted,1.6094379124
adopts,2.3025850930
adoration,2.3025850930
adoreth,2.3025850930
adorn,1.6094379124
adorned,1.6094379124
adsum,2.3025850930
adulation,2.3025850930
adulterate,2.3025850930
adulterates,2.3025850930
adultery,2.3025850930
advance,0.5108256238
advance:,2.3025850930
advanced,1.6094379124
advancement,1.2039728043
advancements;,2.3025850930
advantage,0.1053605157
advantage:,2.3025850930
advantage;,1.6094379124
advantageable,2.3025850930
advantages,0.9162907319
advantages:,2.3025850930
advantaging,2.3025850930
adventure,0.6931471806
adventure:,2.3025850930
adventures,2.3025850930
adventurous,2.3025850930
adventurously,2.3025850930
adversaries,1.2039728043
adversary,2.3025850930
adversary's,1.6094379124
adverse,0.9162907319
adversity,1.6094379124
advertise,2.3025850930
advertised,1.2039728043
advertisement,2.3025850930
advice,0.5108256238
advise,1.6094379124
advised,0.5108256238
advised:,2.3025850930
advised;,1.6094379124
advisedly,2.3025850930
advocate,2.3025850930
aeacida,2.3025850930
aeneas,2.3025850930
aeolus,2.3025850930
aery,1.6094379124
aery's,2.3025850930
aesop,2.3025850930
afar,0.6931471806
afear'd,2.3025850930
afeard,0.9162907319
affability,2.3025850930
affable,1.6094379124
affairs,0.1053605157
affairs:,2.3025850930
affairs;,2.3025850930
affect,0.9162907319
affected,1.2039728043
affecteth,2.3025850930
affection,1.2039728043
affections,0.6931471806
affections;,2.3025850930
affects,1.6094379124
affiance,1.6094379124
affirm,2.3025850930
afflict,0.9162907319
afflicted,1.6094379124
affliction,1.6094379124
afflictions,2.3025850930
afford,0.6931471806
affords,0.9162907319
affright,0.6931471806
affrighted,1.2039728043
affrights,1.2039728043
affy,2.3025850930
afoot,0.5108256238
afoot:,2.3025850930
afore,0.9162907319
afraid,0.5108256238
afraid;,2.3025850930
afresh,2.3025850930
africa,2.3025850930
after,0.0000000000
after:,1.6094379124
after;,1.2039728043
afternoon,0.6931471806
afterward,2.3025850930
afterwards,0.3566749439
again,0.0000000000
again:,0.2231435513
again;,0.0000000000
again],1.2039728043
against,0.0000000000
agamemnon,2.3025850930
agamemnon's,2.3025850930
agamemnon;,2.3025850930
agate,1.6094379124
agazed,2.3025850930
age,0.0000000000
age's,2.3025850930
age:,1.2039728043
age;,2.3025850930
aged,0.6931471806
agent,1.2039728043
agents,2.3025850930
ages,1.2039728043
aggravate,1.6094379124
aggrieved,2.3025850930
agincourt,2.3025850930
agincourt:,2.3025850930
ago,0.3566749439
agony,1.2039728043
agree,0.5108256238
agreed,1.2039728043
agreed:,2.3025850930
agreed;,1.6094379124
agreement,2.3025850930
agrees,1.6094379124
ague,1.6094379124
ague's,1.6094379124
agues,2.3025850930
ah,0.0000000000
ai,2.3025850930
aid,0.2231435513
aid:,2.3025850930
aid;,1.6094379124
aidance,2.3025850930
aiding,2.3025850930
aids,2.3025850930
aim,0.3566749439
aim'd,1.6094379124
aim'st,2.3025850930
aimest,2.3025850930
aiming,1.6094379124
aims,1.6094379124
ainsi,2.3025850930
air,0.0000000000
air'd,2.3025850930
air;,1.2039728043
airy,1.6094379124
ajax,2.3025850930
alabaster,2.3025850930
alack,0.9162907319
alacrity,2.3025850930
alarms,2.3025850930
alarum,0.5108256238
alarum:,2.3025850930
alarum;,2.3025850930
alarum],1.6094379124
alarums,1.6094379124
alarums],2.3025850930
alas,0.0000000000
alban,2.3025850930
alban's,0.6931471806
alban;,2.3025850930
albeit,0.9162907319
albion,1.6094379124
albion's,1.6094379124
alchemist,2.3025850930
alcides,2.3025850930
alcides',2.3025850930
alder,2.3025850930
alderman's,2.3025850930
aldermen,1.2039728043
ale,0.9162907319
alecto's,2.3025850930
alehouse,1.2039728043
alehouse',2.3025850930
alencon,0.9162907319
alencon's,2.3025850930
ales,2.3025850930
alexander,1.6094379124
alexander's,2.3025850930
alexanders,2.3025850930
alice,2.3025850930
alice;,2.3025850930
alice],2.3025850930
alien,2.3025850930
alike,0.6931471806
alike;,1.6094379124
alive,0.0000000000
alive:,2.3025850930
alive;,1.2039728043
all,0.0000000000
all's,0.3566749439
all:,0.2231435513
all;,0.2231435513
all],2.3025850930
